Algorithm,Avg Waiting Time,Avg Turnaround Time,Num Customers,Arrival Time Mean,Burst Time Mean
🔍 Shortest Job Next (SJF),22.964003904441512,37.730112053794905,4,9.176081078361694,13.47475290054141
🔍 Shortest Remaining Time First (SRTF),13.024051754390696,17.732945108490448,4,9.176081078361694,13.47475290054141
🎬 First-Come-First-Serve (FCFS),25.119530014057293,37.64669584505109,5,5.6834303013061005,11.098339704442685
🔍 Shortest Job Next (SJF),16.603233059335274,27.388264872525134,5,5.6834303013061005,11.098339704442685
🔍 Shortest Remaining Time First (SRTF),3.9944029832478933,6.096564987258468,5,5.6834303013061005,11.098339704442685
🎬 First-Come-First-Serve (FCFS),8.701662836267687,14.073635471963737,5,7.979894676765485,5.850278165172796
🔍 Shortest Job Next (SJF),3.421307649656442,8.980977610180878,5,7.979894676765485,5.850278165172796
🔍 Shortest Remaining Time First (SRTF),10.349184442289959,12.076319859056763,5,7.979894676765485,5.850278165172796
🎬 First-Come-First-Serve (FCFS),0.0,6.171526973535741,1,10.216250370307781,7.322581336640056
🔍 Shortest Job Next (SJF),0.0,8.273487668860028,1,10.216250370307781,7.322581336640056
🔍 Shortest Remaining Time First (SRTF),0.0,9.470944957530168,1,10.216250370307781,7.322581336640056
🎬 First-Come-First-Serve (FCFS),0.0,9.418751818485305,1,10.769354683479463,8.055236997558163
🔍 Shortest Job Next (SJF),0.0,5.073148101113981,1,10.769354683479463,8.055236997558163
🔍 Shortest Remaining Time First (SRTF),0.0,11.370129451235858,1,10.769354683479463,8.055236997558163
🎬 First-Come-First-Serve (FCFS),10.221605804272864,15.553476662763483,5,7.322080857593111,5.415121461898985
🔍 Shortest Job Next (SJF),10.707593863795717,17.506196582211054,5,7.322080857593111,5.415121461898985
🔍 Shortest Remaining Time First (SRTF),7.335256047699782,8.720577146690003,5,7.322080857593111,5.415121461898985
🎬 First-Come-First-Serve (FCFS),7.942774993285422,22.939346565832317,2,7.004213230800569,13.969274924619242
🔍 Shortest Job Next (SJF),3.996696958579564,13.877073423832915,2,7.004213230800569,13.969274924619242
🔍 Shortest Remaining Time First (SRTF),5.611750738439602,14.872166642659026,2,7.004213230800569,13.969274924619242
🎬 First-Come-First-Serve (FCFS),15.19088766095307,20.896796930215977,4,14.906354403033507,5.265825120428042
🔍 Shortest Job Next (SJF),14.899966128540065,20.83430519682317,4,14.906354403033507,5.265825120428042
🔍 Shortest Remaining Time First (SRTF),11.409391613769365,13.21066674535922,4,14.906354403033507,5.265825120428042
🎬 First-Come-First-Serve (FCFS),13.167692603372599,23.495049749416715,2,14.501903680182872,13.767917265694663
🔍 Shortest Job Next (SJF),3.7732243668697887,17.972917053920618,2,14.501903680182872,13.767917265694663
🔍 Shortest Remaining Time First (SRTF),7.6723005319143365,15.415302966110687,2,14.501903680182872,13.767917265694663
🎬 First-Come-First-Serve (FCFS),35.36685012388583,50.69570914367709,5,5.7973735012483925,14.216615284513628
🔍 Shortest Job Next (SJF),33.456953504896084,50.33773676823344,5,5.7973735012483925,14.216615284513628
🔍 Shortest Remaining Time First (SRTF),11.630701857608814,15.307121051530967,5,5.7973735012483925,14.216615284513628
🎬 First-Come-First-Serve (FCFS),0.0,11.936387760391401,1,5.189941644105401,8.961544798159197
🔍 Shortest Job Next (SJF),0.0,11.509915885050997,1,5.189941644105401,8.961544798159197
🔍 Shortest Remaining Time First (SRTF),0.0,10.636063576959957,1,5.189941644105401,8.961544798159197
🎬 First-Come-First-Serve (FCFS),26.275433630887697,41.687866403617726,5,12.634170121334868,13.737882841103772
🔍 Shortest Job Next (SJF),15.5706100023117,27.61673686363425,5,12.634170121334868,13.737882841103772
🔍 Shortest Remaining Time First (SRTF),12.14686402896566,15.968640068115624,5,12.634170121334868,13.737882841103772
🎬 First-Come-First-Serve (FCFS),0.0,8.41786623977184,1,11.709033588759848,6.182972988151483
🔍 Shortest Job Next (SJF),0.0,8.770721803274903,1,11.709033588759848,6.182972988151483
🔍 Shortest Remaining Time First (SRTF),0.0,7.618109494307593,1,11.709033588759848,6.182972988151483
🎬 First-Come-First-Serve (FCFS),9.611494560056059,18.748162365802308,5,12.306695997425429,8.97663401246731
🔍 Shortest Job Next (SJF),9.035621145483315,17.303073211506376,5,12.306695997425429,8.97663401246731
🔍 Shortest Remaining Time First (SRTF),6.818698454760724,9.801174305061222,5,12.306695997425429,8.97663401246731
🎬 First-Come-First-Serve (FCFS),5.891841121892398,13.265589099577403,3,10.648954169768764,8.607022618644486
🔍 Shortest Job Next (SJF),9.5968276723435,20.038535252466605,3,10.648954169768764,8.607022618644486
🔍 Shortest Remaining Time First (SRTF),5.345044825335653,9.60241925209686,3,10.648954169768764,8.607022618644486
🎬 First-Come-First-Serve (FCFS),0.0,10.348340974512539,1,12.172493356944688,7.243382706586453
🔍 Shortest Job Next (SJF),0.0,4.049908427219158,1,12.172493356944688,7.243382706586453
🔍 Shortest Remaining Time First (SRTF),0.0,10.28562212802715,1,12.172493356944688,7.243382706586453
🎬 First-Come-First-Serve (FCFS),0.0,4.988096371005485,1,12.509114040379004,6.261404499712851
🔍 Shortest Job Next (SJF),0.0,8.243026701088068,1,12.509114040379004,6.261404499712851
🔍 Shortest Remaining Time First (SRTF),0.0,7.952194143098492,1,12.509114040379004,6.261404499712851
🎬 First-Come-First-Serve (FCFS),16.044085268228336,29.597760854337732,4,14.024831948906844,13.356624473516321
🔍 Shortest Job Next (SJF),11.799994860391566,25.645668413198045,4,14.024831948906844,13.356624473516321
🔍 Shortest Remaining Time First (SRTF),7.632521561541322,13.943254826062962,4,14.024831948906844,13.356624473516321
🎬 First-Come-First-Serve (FCFS),26.698737771167657,39.06267927620005,5,14.49754102381787,12.957992537789728
🔍 Shortest Job Next (SJF),20.65023627551195,32.67295702193273,5,14.49754102381787,12.957992537789728
🔍 Shortest Remaining Time First (SRTF),13.900164030675034,17.066566801759937,5,14.49754102381787,12.957992537789728
🎬 First-Come-First-Serve (FCFS),0.0,13.420150014019246,1,14.330485546278556,8.963886551682668
🔍 Shortest Job Next (SJF),0.0,6.56891812953074,1,14.330485546278556,8.963886551682668
🔍 Shortest Remaining Time First (SRTF),0.0,12.317876825400688,1,14.330485546278556,8.963886551682668
🎬 First-Come-First-Serve (FCFS),4.515307665080731,14.600865547059811,3,10.246869118276301,9.784650863231441
🔍 Shortest Job Next (SJF),11.956045284794422,23.013296003483656,3,10.246869118276301,9.784650863231441
🔍 Shortest Remaining Time First (SRTF),8.339377920949877,11.412480863608408,3,10.246869118276301,9.784650863231441
🎬 First-Come-First-Serve (FCFS),21.38714662543899,30.925865411245788,4,11.760118576156383,12.084990452543796
🔍 Shortest Job Next (SJF),21.5362295276842,36.12715931260169,4,11.760118576156383,12.084990452543796
🔍 Shortest Remaining Time First (SRTF),3.9185653502463507,10.711926778522411,4,11.760118576156383,12.084990452543796
🎬 First-Come-First-Serve (FCFS),0.0,11.117680620514136,1,5.152423808578409,12.918197034977611
🔍 Shortest Job Next (SJF),0.0,18.205959406693996,1,5.152423808578409,12.918197034977611
🔍 Shortest Remaining Time First (SRTF),0.0,13.60824012132743,1,5.152423808578409,12.918197034977611
🎬 First-Come-First-Serve (FCFS),0.0,7.725877538877047,1,9.581734275475561,8.682978341860837
🔍 Shortest Job Next (SJF),0.0,6.681992372561723,1,9.581734275475561,8.682978341860837
🔍 Shortest Remaining Time First (SRTF),0.0,9.355413976298117,1,9.581734275475561,8.682978341860837
🎬 First-Come-First-Serve (FCFS),11.751411310199035,24.68569070034735,4,13.131553739729092,13.15353373015321
🔍 Shortest Job Next (SJF),17.74799016923587,30.67453420735903,4,13.131553739729092,13.15353373015321
🔍 Shortest Remaining Time First (SRTF),11.196349481129802,18.533020155508254,4,13.131553739729092,13.15353373015321
🎬 First-Come-First-Serve (FCFS),15.584352550707157,23.310298622899996,5,14.899950784414159,7.099381400936108
🔍 Shortest Job Next (SJF),18.458223326868318,24.964457672085345,5,14.899950784414159,7.099381400936108
🔍 Shortest Remaining Time First (SRTF),14.455290077588293,16.086225054437165,5,14.899950784414159,7.099381400936108
🎬 First-Come-First-Serve (FCFS),16.49213955867748,28.129161701544515,3,13.103850874924506,12.260938657386793
🔍 Shortest Job Next (SJF),2.3363090629654537,13.109569744229661,3,13.103850874924506,12.260938657386793
🔍 Shortest Remaining Time First (SRTF),13.306122845792318,16.730989848176353,3,13.103850874924506,12.260938657386793
🎬 First-Come-First-Serve (FCFS),0.0,10.399866319117663,1,14.423508381854726,13.575678626932351
🔍 Shortest Job Next (SJF),0.0,10.826789150034193,1,14.423508381854726,13.575678626932351
🔍 Shortest Remaining Time First (SRTF),0.0,15.718959927076384,1,14.423508381854726,13.575678626932351
🎬 First-Come-First-Serve (FCFS),0.0,8.59436612259853,1,11.678560058811218,5.848371970521168
🔍 Shortest Job Next (SJF),0.0,4.401760659214599,1,11.678560058811218,5.848371970521168
🔍 Shortest Remaining Time First (SRTF),0.0,7.783394868273426,1,11.678560058811218,5.848371970521168
🎬 First-Come-First-Serve (FCFS),7.8961556248236455,13.679912495873703,3,12.554884856858648,6.586763145931162
🔍 Shortest Job Next (SJF),11.93115499309691,17.714513687984205,3,12.554884856858648,6.586763145931162
🔍 Shortest Remaining Time First (SRTF),6.956957240577036,8.946054589890316,3,12.554884856858648,6.586763145931162
🎬 First-Come-First-Serve (FCFS),16.389735417077695,26.09868691869329,5,9.541212481781038,8.682932630464641
🔍 Shortest Job Next (SJF),20.39610639784663,31.48814897117983,5,9.541212481781038,8.682932630464641
🔍 Shortest Remaining Time First (SRTF),10.35848895083366,12.88967421592783,5,9.541212481781038,8.682932630464641
🎬 First-Come-First-Serve (FCFS),22.404693057777433,38.65345813026603,4,8.286649334734218,13.765260026478114
🔍 Shortest Job Next (SJF),15.948441084710725,26.504578164743783,4,8.286649334734218,13.765260026478114
🔍 Shortest Remaining Time First (SRTF),9.84661135993874,14.484975008844156,4,8.286649334734218,13.765260026478114
🎬 First-Come-First-Serve (FCFS),39.53774852972471,52.2852249033254,5,12.551615540731628,12.158722713569187
🔍 Shortest Job Next (SJF),23.2453887912675,38.042404310022405,5,12.551615540731628,12.158722713569187
🔍 Shortest Remaining Time First (SRTF),16.143765919230624,19.460091564057734,5,12.551615540731628,12.158722713569187
🎬 First-Come-First-Serve (FCFS),15.70311764718941,20.574003397796268,4,14.906553459026666,5.105928234464684
🔍 Shortest Job Next (SJF),16.968403427623883,22.396619246753865,4,14.906553459026666,5.105928234464684
🔍 Shortest Remaining Time First (SRTF),9.23846494811104,11.12445432339847,4,14.906553459026666,5.105928234464684
🎬 First-Come-First-Serve (FCFS),15.143049222664647,23.78849689746288,5,5.500510094389941,7.3239893151730415
🔍 Shortest Job Next (SJF),18.848999422110925,28.167193638339064,5,5.500510094389941,7.3239893151730415
🔍 Shortest Remaining Time First (SRTF),10.684783944024218,12.730665680493164,5,5.500510094389941,7.3239893151730415
🎬 First-Come-First-Serve (FCFS),0.0,8.986752216454423,2,8.61429453907304,8.332616940637372
🔍 Shortest Job Next (SJF),9.836431435751589,21.249407951410706,2,8.61429453907304,8.332616940637372
🔍 Shortest Remaining Time First (SRTF),7.239270650397398,12.596370511425183,2,8.61429453907304,8.332616940637372
🎬 First-Come-First-Serve (FCFS),4.5128337072518265,10.563620882118348,3,11.92164067996934,8.123671685955358
🔍 Shortest Job Next (SJF),2.424400142676531,6.832634857954943,3,11.92164067996934,8.123671685955358
🔍 Shortest Remaining Time First (SRTF),8.385960444583466,12.160068333706933,3,11.92164067996934,8.123671685955358
🎬 First-Come-First-Serve (FCFS),0.0,12.751529562018451,1,13.869727208924717,13.795149058686194
🔍 Shortest Job Next (SJF),0.0,15.449760178511418,1,13.869727208924717,13.795149058686194
🔍 Shortest Remaining Time First (SRTF),0.0,16.601194358932162,1,13.869727208924717,13.795149058686194
🎬 First-Come-First-Serve (FCFS),12.709075067543594,20.389088573550854,5,5.195541548203927,7.7458806774174995
🔍 Shortest Job Next (SJF),8.155664479892106,15.336649650920672,5,5.195541548203927,7.7458806774174995
🔍 Shortest Remaining Time First (SRTF),7.891851824200245,9.955312687442063,5,5.195541548203927,7.7458806774174995
🎬 First-Come-First-Serve (FCFS),10.233909027838402,23.639673108681816,3,5.22046385025182,12.610423078141672
🔍 Shortest Job Next (SJF),14.482996616068007,27.881621348540932,3,5.22046385025182,12.610423078141672
🔍 Shortest Remaining Time First (SRTF),12.288520567247017,18.124245615807624,3,5.22046385025182,12.610423078141672
🎬 First-Come-First-Serve (FCFS),10.285678634753301,18.972235919744946,3,5.428937501639735,8.376982928176881
🔍 Shortest Job Next (SJF),4.239688782838075,11.917149587917601,3,5.428937501639735,8.376982928176881
🔍 Shortest Remaining Time First (SRTF),3.561020932229891,7.7286059982261195,3,5.428937501639735,8.376982928176881
🎬 First-Come-First-Serve (FCFS),6.275631850394674,13.350548794465581,3,10.34461131632481,7.386741261367399
🔍 Shortest Job Next (SJF),6.756251713936041,15.834366273864928,3,10.34461131632481,7.386741261367399
🔍 Shortest Remaining Time First (SRTF),1.4897977791833552,4.992546574944402,3,10.34461131632481,7.386741261367399
🎬 First-Come-First-Serve (FCFS),0.0,13.577547928262494,1,10.534920581179403,9.940914751667492
🔍 Shortest Job Next (SJF),0.0,5.81079441234847,1,10.534920581179403,9.940914751667492
🔍 Shortest Remaining Time First (SRTF),0.0,6.21780800594898,1,10.534920581179403,9.940914751667492
🎬 First-Come-First-Serve (FCFS),0.0,11.519517979105672,1,14.244129630178158,10.644593112822337
🔍 Shortest Job Next (SJF),0.0,14.267073324423215,1,14.244129630178158,10.644593112822337
🔍 Shortest Remaining Time First (SRTF),0.0,13.158259498718177,1,14.244129630178158,10.644593112822337
🎬 First-Come-First-Serve (FCFS),11.97854999873507,25.755882002122657,3,7.702654727406536,14.842819028091977
🔍 Shortest Job Next (SJF),14.087936862089,26.746189064198703,3,7.702654727406536,14.842819028091977
🔍 Shortest Remaining Time First (SRTF),6.421895357185278,13.729802113295193,3,7.702654727406536,14.842819028091977
🎬 First-Come-First-Serve (FCFS),21.45625870022579,31.639683985985254,5,6.233272040734441,9.328915577681064
🔍 Shortest Job Next (SJF),19.433177019491378,29.39918032629124,5,6.233272040734441,9.328915577681064
🔍 Shortest Remaining Time First (SRTF),5.082384243183234,8.332190627445154,5,6.233272040734441,9.328915577681064
🎬 First-Come-First-Serve (FCFS),8.899698754242053,17.506890010609435,4,11.56997166790358,8.094759187011666
🔍 Shortest Job Next (SJF),11.919784549547174,21.21523628546882,4,11.56997166790358,8.094759187011666
🔍 Shortest Remaining Time First (SRTF),5.427173821847784,7.2268136226789785,4,11.56997166790358,8.094759187011666
🎬 First-Come-First-Serve (FCFS),21.436098961883705,36.1129147434731,4,6.95021651076591,13.633517563217772
🔍 Shortest Job Next (SJF),13.506111340749646,26.36783772686057,4,6.95021651076591,13.633517563217772
🔍 Shortest Remaining Time First (SRTF),10.105534580208735,14.329892108342626,4,6.95021651076591,13.633517563217772
🎬 First-Come-First-Serve (FCFS),12.187529594114041,21.36856422454639,5,6.558343927587538,10.537484609414815
🔍 Shortest Job Next (SJF),10.384750328074986,17.997323640611718,5,6.558343927587538,10.537484609414815
🔍 Shortest Remaining Time First (SRTF),12.594226724324322,15.605724508509677,5,6.558343927587538,10.537484609414815
🎬 First-Come-First-Serve (FCFS),18.985595469151225,25.993819453671172,5,6.64617473281869,7.6917155848659196
🔍 Shortest Job Next (SJF),12.463739053850427,21.58225117962985,5,6.64617473281869,7.6917155848659196
🔍 Shortest Remaining Time First (SRTF),2.862752929119749,6.04543059107518,5,6.64617473281869,7.6917155848659196
🎬 First-Come-First-Serve (FCFS),0.21095726346029142,6.742711609532222,2,8.141429616581341,6.629060541403128
🔍 Shortest Job Next (SJF),1.0369076492926235,9.952790509899081,2,8.141429616581341,6.629060541403128
🔍 Shortest Remaining Time First (SRTF),6.133573435916746,9.614482358264272,2,8.141429616581341,6.629060541403128
🎬 First-Come-First-Serve (FCFS),14.962491814835152,24.07766109363463,4,10.995746331544499,9.594518244452294
🔍 Shortest Job Next (SJF),15.83996936776677,24.191203846759812,4,10.995746331544499,9.594518244452294
🔍 Shortest Remaining Time First (SRTF),4.970992460894383,11.15174967717248,4,10.995746331544499,9.594518244452294
🎬 First-Come-First-Serve (FCFS),4.157006549911894,18.045448168786567,2,9.020686993805164,13.207066603532375
🔍 Shortest Job Next (SJF),5.098302170078451,18.87483909236483,2,9.020686993805164,13.207066603532375
🔍 Shortest Remaining Time First (SRTF),8.797455875851178,17.33152890587842,2,9.020686993805164,13.207066603532375
🎬 First-Come-First-Serve (FCFS),6.422144768199608,14.97204393245417,3,11.45703260695434,6.6792691001761115
🔍 Shortest Job Next (SJF),7.13996132296131,13.885407148404326,3,11.45703260695434,6.6792691001761115
🔍 Shortest Remaining Time First (SRTF),4.874050206232326,9.362104351625662,3,11.45703260695434,6.6792691001761115
🎬 First-Come-First-Serve (FCFS),2.5805602338978653,12.192581316593872,3,9.099731846964087,11.076539762206217
🔍 Shortest Job Next (SJF),4.540358134607257,17.389518489399,3,9.099731846964087,11.076539762206217
🔍 Shortest Remaining Time First (SRTF),10.095377541329642,14.38806629058987,3,9.099731846964087,11.076539762206217
🎬 First-Come-First-Serve (FCFS),18.251523836696293,33.89887871989353,4,8.48474990486162,13.45357756589254
🔍 Shortest Job Next (SJF),13.780521298224025,27.569563574405905,4,8.48474990486162,13.45357756589254
🔍 Shortest Remaining Time First (SRTF),14.818949564838682,19.693171987019188,4,8.48474990486162,13.45357756589254
🎬 First-Come-First-Serve (FCFS),26.310643665305577,40.43345525048762,5,13.252137895562598,12.258135890373332
🔍 Shortest Job Next (SJF),25.48019112418624,36.30271526278035,5,13.252137895562598,12.258135890373332
🔍 Shortest Remaining Time First (SRTF),21.176831475277936,24.750162549386047,5,13.252137895562598,12.258135890373332
🎬 First-Come-First-Serve (FCFS),14.66888287731074,24.252297590599706,5,14.192923088014668,10.296441032776428
🔍 Shortest Job Next (SJF),22.29444925822704,32.76620325694167,5,14.192923088014668,10.296441032776428
🔍 Shortest Remaining Time First (SRTF),5.420547326076851,10.113696072649898,5,14.192923088014668,10.296441032776428
🎬 First-Come-First-Serve (FCFS),19.768648578966484,35.72172119452218,4,13.414233249957823,12.46592050663794
🔍 Shortest Job Next (SJF),18.53929551890274,30.883924726046793,4,13.414233249957823,12.46592050663794
🔍 Shortest Remaining Time First (SRTF),11.17831137393874,15.215129812128552,4,13.414233249957823,12.46592050663794
🎬 First-Come-First-Serve (FCFS),6.122278674575429,16.30658097797659,2,6.983172872960987,14.838454734651373
🔍 Shortest Job Next (SJF),9.288498090891613,27.917767670631946,2,6.983172872960987,14.838454734651373
🔍 Shortest Remaining Time First (SRTF),7.261542511521539,14.682442957286767,2,6.983172872960987,14.838454734651373
🎬 First-Come-First-Serve (FCFS),0.0,13.455804511039645,1,10.991467436226312,12.058687235511623
🔍 Shortest Job Next (SJF),0.0,6.909582848324634,1,10.991467436226312,12.058687235511623
🔍 Shortest Remaining Time First (SRTF),0.0,16.87388790573459,1,10.991467436226312,12.058687235511623
🎬 First-Come-First-Serve (FCFS),0.0,6.5770489091601,1,12.507597021574345,5.097884245361702
🔍 Shortest Job Next (SJF),0.0,3.9114699740714585,1,12.507597021574345,5.097884245361702
🔍 Shortest Remaining Time First (SRTF),0.0,3.767149969289747,1,12.507597021574345,5.097884245361702
🎬 First-Come-First-Serve (FCFS),18.176795845457892,28.47251787948649,3,12.958722707428215,11.623383900206218
🔍 Shortest Job Next (SJF),11.163670814375834,19.776056032902705,3,12.958722707428215,11.623383900206218
🔍 Shortest Remaining Time First (SRTF),10.919785385655716,15.040969389679086,3,12.958722707428215,11.623383900206218
🎬 First-Come-First-Serve (FCFS),0.0,13.424821300028839,1,13.00836982380911,10.071587902944227
🔍 Shortest Job Next (SJF),0.0,11.529898270789777,1,13.00836982380911,10.071587902944227
🔍 Shortest Remaining Time First (SRTF),0.0,6.7605285513707685,1,13.00836982380911,10.071587902944227
🎬 First-Come-First-Serve (FCFS),13.650890065172272,26.192819396999642,3,13.71349774601612,14.908519132099032
🔍 Shortest Job Next (SJF),27.275081568386643,45.189581994825865,3,13.71349774601612,14.908519132099032
🔍 Shortest Remaining Time First (SRTF),4.380750863254552,13.272301547669377,3,13.71349774601612,14.908519132099032
🎬 First-Come-First-Serve (FCFS),24.524239999805918,36.27537986235316,5,14.038720591745879,11.791799142241384
🔍 Shortest Job Next (SJF),23.613929353144535,38.37151922165607,5,14.038720591745879,11.791799142241384
🔍 Shortest Remaining Time First (SRTF),15.34433473427477,18.405957882505852,5,14.038720591745879,11.791799142241384
🎬 First-Come-First-Serve (FCFS),5.589739554550725,11.000660637236104,3,13.530877105520451,5.475116373269014
🔍 Shortest Job Next (SJF),5.167732411502431,10.76106245495163,3,13.530877105520451,5.475116373269014
🔍 Shortest Remaining Time First (SRTF),1.0719462684319236,3.6812567616564267,3,13.530877105520451,5.475116373269014
🎬 First-Come-First-Serve (FCFS),22.28046521327452,39.8206195124085,3,13.912866247739196,14.47120994040975
🔍 Shortest Job Next (SJF),6.481713857372209,23.44240495576393,3,13.912866247739196,14.47120994040975
🔍 Shortest Remaining Time First (SRTF),18.94095343657941,26.04133566859159,3,13.912866247739196,14.47120994040975
🎬 First-Come-First-Serve (FCFS),0.0,8.657289276214211,1,5.113598647805979,13.874035083124824
🔍 Shortest Job Next (SJF),0.0,14.604471672230662,1,5.113598647805979,13.874035083124824
🔍 Shortest Remaining Time First (SRTF),0.0,7.636188750483251,1,5.113598647805979,13.874035083124824
🎬 First-Come-First-Serve (FCFS),12.42041369563086,30.156401322638253,2,7.339288628555139,13.435795540148812
🔍 Shortest Job Next (SJF),8.245121162476003,23.100587619465458,2,7.339288628555139,13.435795540148812
🔍 Shortest Remaining Time First (SRTF),4.064807696932418,11.131932231064113,2,7.339288628555139,13.435795540148812
🎬 First-Come-First-Serve (FCFS),0.0,11.677964806976025,1,9.61528023630478,8.774225586636799
🔍 Shortest Job Next (SJF),0.0,8.99351699206912,1,9.61528023630478,8.774225586636799
🔍 Shortest Remaining Time First (SRTF),0.0,5.987398141166233,1,9.61528023630478,8.774225586636799
🎬 First-Come-First-Serve (FCFS),4.84687648543927,20.245460904826544,2,12.896479827415755,12.158757436591443
🔍 Shortest Job Next (SJF),0.0,7.736161831260174,2,12.896479827415755,12.158757436591443
🔍 Shortest Remaining Time First (SRTF),7.540451604230532,15.966548185251291,2,12.896479827415755,12.158757436591443
🎬 First-Come-First-Serve (FCFS),43.183003984910684,60.386300499587,5,6.752870772011019,13.230935357165718
🔍 Shortest Job Next (SJF),26.865724056828373,39.57317167649978,5,6.752870772011019,13.230935357165718
🔍 Shortest Remaining Time First (SRTF),5.355640754783293,9.142568281875468,5,6.752870772011019,13.230935357165718
🎬 First-Come-First-Serve (FCFS),7.442845071295823,13.625200471566709,2,10.725603454194058,9.0361391987312
🔍 Shortest Job Next (SJF),7.186593544191001,16.6634022063555,2,10.725603454194058,9.0361391987312
🔍 Shortest Remaining Time First (SRTF),9.14383757330398,12.233280595677602,2,10.725603454194058,9.0361391987312
🎬 First-Come-First-Serve (FCFS),11.80959329485026,19.095501832260503,5,7.18578494536496,8.62826407865232
🔍 Shortest Job Next (SJF),7.157859703933417,14.97502086954145,5,7.18578494536496,8.62826407865232
🔍 Shortest Remaining Time First (SRTF),9.95485689154053,12.335805416899905,5,7.18578494536496,8.62826407865232
🎬 First-Come-First-Serve (FCFS),0.0,7.761631266531048,1,7.979216066818475,5.656550726022576
🔍 Shortest Job Next (SJF),0.0,3.428387350317095,1,7.979216066818475,5.656550726022576
🔍 Shortest Remaining Time First (SRTF),0.0,5.745932938014546,1,7.979216066818475,5.656550726022576
🎬 First-Come-First-Serve (FCFS),0.0,3.1205386346690593,1,9.346259015544273,5.022007465987985
🔍 Shortest Job Next (SJF),0.0,2.832563553360913,1,9.346259015544273,5.022007465987985
🔍 Shortest Remaining Time First (SRTF),0.0,6.461095496707712,1,9.346259015544273,5.022007465987985
🎬 First-Come-First-Serve (FCFS),22.92356959462986,32.87380349046973,5,5.929494851794221,10.417812557461708
🔍 Shortest Job Next (SJF),14.480630617013798,22.841269236552158,5,5.929494851794221,10.417812557461708
🔍 Shortest Remaining Time First (SRTF),5.935657192833758,9.614108789813695,5,5.929494851794221,10.417812557461708
🎬 First-Come-First-Serve (FCFS),0.0,3.67128030992121,1,11.784936907197912,5.324451106755682
🔍 Shortest Job Next (SJF),0.0,5.9439066601701676,1,11.784936907197912,5.324451106755682
🔍 Shortest Remaining Time First (SRTF),0.0,6.019474665873242,1,11.784936907197912,5.324451106755682
🎬 First-Come-First-Serve (FCFS),1.914339414887544,8.211249730287356,3,13.155049916423,6.829703211598803
🔍 Shortest Job Next (SJF),0.0,5.085437523833957,3,13.155049916423,6.829703211598803
🔍 Shortest Remaining Time First (SRTF),2.696979632026831,6.483116546710765,3,13.155049916423,6.829703211598803
🎬 First-Come-First-Serve (FCFS),0.0,5.975918551994273,1,12.113521802598406,6.179601716382558
🔍 Shortest Job Next (SJF),0.0,8.597314983608026,1,12.113521802598406,6.179601716382558
🔍 Shortest Remaining Time First (SRTF),0.0,7.477048646682277,1,12.113521802598406,6.179601716382558
🎬 First-Come-First-Serve (FCFS),29.13580588246929,43.660175420002204,5,5.538171480477469,12.864712808984658
🔍 Shortest Job Next (SJF),18.36915898923938,30.63010068194315,5,5.538171480477469,12.864712808984658
🔍 Shortest Remaining Time First (SRTF),9.959130266095938,12.770927365771223,5,5.538171480477469,12.864712808984658
🎬 First-Come-First-Serve (FCFS),0.0,4.186403157543257,2,13.638771911915674,5.695022866194551
🔍 Shortest Job Next (SJF),3.166121287158528,9.350735067959686,2,13.638771911915674,5.695022866194551
🔍 Shortest Remaining Time First (SRTF),6.796665818977374,10.65289361317678,2,13.638771911915674,5.695022866194551
🎬 First-Come-First-Serve (FCFS),0.0,5.852213379657912,1,5.178085954189427,8.949897834607352
🔍 Shortest Job Next (SJF),0.0,10.073828772683385,1,5.178085954189427,8.949897834607352
🔍 Shortest Remaining Time First (SRTF),0.0,6.621759393445537,1,5.178085954189427,8.949897834607352
🎬 First-Come-First-Serve (FCFS),19.840168392032833,31.295458870585385,5,6.286250550698745,11.903712686494984
🔍 Shortest Job Next (SJF),19.008531083796434,31.10124800101149,5,6.286250550698745,11.903712686494984
🔍 Shortest Remaining Time First (SRTF),14.651113908865984,17.893496173072936,5,6.286250550698745,11.903712686494984
🎬 First-Come-First-Serve (FCFS),15.208189256513084,24.715083230979573,5,12.451849876309382,12.443801442977579
🔍 Shortest Job Next (SJF),28.166957386692616,42.23738332736209,5,12.451849876309382,12.443801442977579
🔍 Shortest Remaining Time First (SRTF),2.432411548057959,8.50232942679985,5,12.451849876309382,12.443801442977579
🎬 First-Come-First-Serve (FCFS),0.0,8.30000733950786,1,13.875760458235412,9.830389194099507
🔍 Shortest Job Next (SJF),0.0,5.646630446333246,1,13.875760458235412,9.830389194099507
🔍 Shortest Remaining Time First (SRTF),0.0,10.626867313535769,1,13.875760458235412,9.830389194099507
🎬 First-Come-First-Serve (FCFS),23.984881736275582,36.580413783640516,5,12.820496067398084,10.793396885733959
🔍 Shortest Job Next (SJF),21.96100651420814,32.38873546765793,5,12.820496067398084,10.793396885733959
🔍 Shortest Remaining Time First (SRTF),8.48874899583151,12.791110012449408,5,12.820496067398084,10.793396885733959
🎬 First-Come-First-Serve (FCFS),0.0,10.176138085005658,1,8.641877253501669,7.975990224451524
🔍 Shortest Job Next (SJF),0.0,7.635155095746304,1,8.641877253501669,7.975990224451524
🔍 Shortest Remaining Time First (SRTF),0.0,9.501658091019713,1,8.641877253501669,7.975990224451524
🎬 First-Come-First-Serve (FCFS),9.694521816369551,13.042517413481278,3,12.11988365749551,5.226794836563854
